altitude,velocity_smooth,time,heartrate,grade_smooth,distance,lat,lng,activity_id
5.8,1.987,577,144,-2.0,1125.2,41.317097,2.102274,18545713431
5.8,2.093,578,144,-1.7,1127.1,41.317105,2.102289,18545713431
5.6,2.2,579,144,-1.9,1129.1,41.317112,2.102303,18545713431
5.6,1.99,580,143,-1.7,1130.6,41.317131,2.102338,18545713431
5.6,1.78,581,143,-1.6,1132.1,41.317137,2.102353,18545713431
5.6,1.687,582,143,0.0,1133.6,41.317144,2.102367,18545713431
5.6,1.903,583,143,0.0,1136.7,41.317158,2.102401,18545713431
5.6,2.12,584,143,0.0,1139.7,41.317163,2.102413,18545713431
5.6,2.2,585,143,0.0,1141.6,41.317178,2.10245,18545713431
5.6,2.28,586,143,-1.9,1143.5,41.317184,2.102465,18545713431
5.6,2.36,587,143,-1.9,1145.4,41.31719,2.10248,18545713431
5.6,2.22,588,143,-1.9,1147.8,41.317202,2.102515,18545713431
5.4,2.08,589,143,-1.9,1150.1,41.317205,2.102527,18545713431
5.4,2.1,590,144,-1.8,1152.1,41.317217,2.102567,18545713431
5.4,2.12,591,144,0.0,1154.1,41.317221,2.102584,18545713431
5.4,2.14,592,144,0.0,1156.1,41.317226,2.1026,18545713431
5.4,2.25,593,144,0.0,1159.0,41.317235,2.102637,18545713431
5.4,2.36,594,144,0.0,1161.9,41.317238,2.10265,18545713431
5.4,2.34,595,144,0.0,1163.8,41.317246,2.102691,18545713431
5.4,2.32,596,144,0.0,1165.7,41.317249,2.102708,18545713431
5.4,2.3,597,142,0.0,1167.6,41.317252,2.102725,18545713431
5.4,2.27,598,143,0.0,1170.4,41.317256,2.102766,18545713431
5.4,2.24,599,143,1.7,1173.1,41.317257,2.10278,18545713431
5.4,2.293,600,143,1.8,1175.3,41.317259,2.102825,18545713431
5.4,2.347,601,143,2.0,1177.4,41.31726,2.102842,18545713431
5.6,2.4,602,143,1.7,1179.6,41.317261,2.10286,18545713431
5.6,2.19,603,143,1.6,1181.3,41.317263,2.102903,18545713431
5.6,1.98,604,143,0.0,1183.0,41.317263,2.102921,18545713431
5.6,1.887,605,143,0.0,1184.7,41.317264,2.102938,18545713431
5.6,2.033,606,143,0.0,1187.6,41.317265,2.102976,18545713431
5.6,2.18,607,143,0.0,1190.5,41.317265,2.102989,18545713431
5.6,2.2,608,143,0.0,1192.3,41.317265,2.103031,18545713431
5.6,2.22,609,143,0.0,1194.1,41.317266,2.103048,18545713431
5.6,2.24,610,143,0.0,1195.9,41.317266,2.103064,18545713431
5.6,2.16,611,143,0.0,1198.4,41.317266,2.103103,18545713431
5.6,2.08,612,143,0.0,1200.9,41.317266,2.103115,18545713431
5.6,1.95,614,143,0.0,1203.9,41.317266,2.103153,18545713431
5.6,2.18,615,143,0.0,1206.8,41.317266,2.103166,18545713431
5.6,2.13,616,143,0.0,1209.1,41.317266,2.103202,18545713431
5.6,2.08,617,143,0.0,1211.3,41.317266,2.103214,18545713431
5.6,2.039,618,143,0.0,1213.1,41.317263,2.103253,18545713431
5.6,2.223,619,143,0.0,1215.0,41.317261,2.103268,18545713431
5.6,2.0,620,144,0.0,1216.8,41.317259,2.103284,18545713431
5.6,2.09,621,144,0.0,1219.5,41.317254,2.10332,18545713431
5.6,2.18,622,144,0.0,1222.2,41.317252,2.103331,18545713431
5.6,2.133,623,144,0.0,1223.8,41.317247,2.10337,18545713431
5.6,2.087,624,144,0.0,1225.4,41.317245,2.103386,18545713431
5.6,2.04,625,144,0.0,1227.0,41.317244,2.103402,18545713431
5.6,1.88,626,145,0.0,1228.9,41.317247,2.103442,18545713431
5.6,1.72,627,145,0.0,1230.8,41.317249,2.103458,18545713431
5.6,1.78,628,145,0.0,1232.7,41.317251,2.103474,18545713431
5.6,1.92,629,145,0.0,1235.0,41.31726,2.103508,18545713431
5.6,2.06,630,145,0.0,1237.3,41.317263,2.10352,18545713431
5.6,2.04,631,146,0.0,1239.1,41.317278,2.103555,18545713431
5.6,2.02,632,146,0.0,1240.9,41.317283,2.10357,18545713431
5.6,2.0,633,146,0.0,1242.7,41.317289,2.103584,18545713431
5.6,2.0,634,146,0.0,1245.0,41.317301,2.103614,18545713431
5.6,2.0,635,146,0.0,1247.3,41.317305,2.103625,18545713431
5.6,2.007,636,146,0.0,1249.1,41.317318,2.103662,18545713431
5.6,2.013,637,146,0.0,1251.0,41.317323,2.103677,18545713431
5.6,2.02,638,146,0.0,1252.8,41.317328,2.103692,18545713431
5.6,2.13,639,146,0.0,1255.7,41.317338,2.103727,18545713431
5.6,2.24,640,146,0.0,1258.5,41.31734,2.103739,18545713431
5.6,2.207,641,146,0.0,1260.2,41.317349,2.10378,18545713431
5.6,2.173,642,146,0.0,1261.8,41.317353,2.103797,18545713431
5.6,2.14,643,146,0.0,1263.5,41.317356,2.103813,18545713431
5.6,2.14,644,146,0.0,1266.4,41.317365,2.103849,18545713431
5.6,2.14,645,146,0.0,1269.2,41.317367,2.103861,18545713431
5.6,2.18,646,146,0.0,1271.1,41.317377,2.103899,18545713431
5.6,2.22,647,146,0.0,1272.9,41.317382,2.103915,18545713431
5.6,2.26,648,146,0.0,1274.8,41.317386,2.10393,18545713431
5.6,2.003,649,146,0.0,1276.4,41.317398,2.103968,18545713431
5.6,1.747,650,146,0.0,1277.9,41.317402,2.103982,18545713431
5.6,1.687,651,146,0.0,1279.5,41.317407,2.103997,18545713431
5.6,1.823,652,146,0.0,1282.1,41.317414,2.104032,18545713431
5.6,1.96,653,146,0.0,1284.6,41.317415,2.104044,18545713431
5.6,2.02,654,143,0.0,1286.5,41.31742,2.104084,18545713431
5.6,2.08,655,143,0.0,1288.3,41.317422,2.1041,18545713431
5.6,2.14,656,143,0.0,1290.2,41.317424,2.104116,18545713431
5.6,2.12,657,143,0.0,1292.7,41.31743,2.104152,18545713431
5.6,2.1,658,143,0.0,1295.1,41.317431,2.104165,18545713431
5.6,2.113,659,143,-1.8,1297.0,41.317432,2.104207,18545713431
5.6,2.127,660,143,-1.8,1299.0,41.317431,2.104224,18545713431
5.6,2.14,661,142,-1.8,1300.9,41.317431,2.104241,18545713431
5.4,2.21,662,142,-3.7,1303.7,41.31743,2.104278,18545713431
5.4,2.28,663,142,-3.8,1306.5,41.317429,2.10429,18545713431
5.4,2.213,664,142,-2.0,1308.1,41.317427,2.104331,18545713431
5.2,2.147,665,144,-3.2,1309.7,41.317427,2.104346,18545713431
5.2,2.08,666,144,-3.5,1311.3,41.317426,2.104362,18545713431
5.2,2.0,667,144,-3.4,1313.7,41.317424,2.104398,18545713431
5.0,1.92,668,144,-3.9,1316.1,41.317423,2.104409,18545713431
5.0,1.967,669,144,-4.2,1317.9,41.317422,2.104448,18545713431
5.0,2.013,670,144,-3.6,1319.8,41.317421,2.104464,18545713431
4.8,2.06,671,144,-2.0,1321.6,41.317421,2.10448,18545713431
4.8,1.887,672,144,-1.8,1323.1,41.317419,2.104519,18545713431
4.8,1.713,673,144,-1.7,1324.7,41.317419,2.104534,18545713431
4.8,1.653,674,145,0.0,1326.2,41.317418,2.10455,18545713431
4.8,1.797,675,145,0.0,1328.8,41.317416,2.104585,18545713431
4.8,1.94,676,145,0.0,1331.3,41.317415,2.104596,18545713431
4.8,1.927,677,145,0.0,1332.8,41.317415,2.104633,18545713431
4.8,1.913,678,145,0.0,1334.2,41.317415,2.104649,18545713431
4.8,1.9,679,144,0.0,1335.7,41.317415,2.104664,18545713431
4.8,1.94,680,144,0.0,1338.5,41.317414,2.104698,18545713431
4.8,1.98,681,144,0.0,1341.2,41.317414,2.10471,18545713431
4.8,2.033,682,144,2.0,1342.9,41.317412,2.10475,18545713431
4.8,2.087,683,144,2.1,1344.7,41.317412,2.104765,18545713431
4.8,2.14,684,144,1.8,1346.4,41.317411,2.104781,18545713431
5.0,2.03,685,144,1.8,1348.6,41.31741,2.104815,18545713431
5.0,1.92,686,144,1.8,1350.8,41.317409,2.104826,18545713431
5.0,1.92,687,144,1.7,1352.5,41.317409,2.104864,18545713431
5.0,1.92,688,144,0.0,1354.3,41.317408,2.104879,18545713431
5.0,1.92,689,144,0.0,1356.0,41.317408,2.104894,18545713431
5.0,1.97,690,144,1.8,1358.5,41.317408,2.104927,18545713431
5.0,2.02,691,144,1.8,1360.9,41.317407,2.104938,18545713431
5.0,1.96,692,144,1.8,1362.3,41.317407,2.104975,18545713431
5.2,1.9,693,143,2.0,1363.8,41.317406,2.104989,18545713431
5.2,1.84,694,143,1.7,1365.2,41.317406,2.105004,18545713431
5.2,1.683,695,143,1.9,1366.9,41.317403,2.105047,18545713431
5.2,1.527,696,142,0.0,1368.5,41.317401,2.105068,18545713431
5.2,1.573,697,142,0.0,1370.2,41.3174,2.10509,18545713431
5.2,1.767,698,142,0.0,1372.6,41.317399,2.105124,18545713431
5.2,1.96,699,142,0.0,1375.0,41.317398,2.105135,18545713431
5.2,1.947,700,142,0.0,1376.6,41.317397,2.105174,18545713431
5.2,1.933,701,142,0.0,1378.2,41.317396,2.105189,18545713431
5.2,1.92,702,142,0.0,1379.8,41.317396,2.105204,18545713431
5.2,1.94,703,142,0.0,1382.3,41.317395,2.105238,18545713431
5.2,1.96,704,141,0.0,1384.8,41.317394,2.105249,18545713431
5.2,1.92,705,141,0.0,1386.2,41.317391,2.105287,18545713431
5.2,1.88,706,141,0.0,1387.6,41.31739,2.105302,18545713431
5.2,1.84,707,141,0.0,1389.0,41.317389,2.105317,18545713431
5.2,1.89,708,142,0.0,1391.8,41.317386,2.105354,18545713431
5.2,1.94,709,142,1.8,1394.5,41.317385,2.105366,18545713431
5.2,2.04,710,143,2.0,1396.4,41.317382,2.105407,18545713431
5.2,2.14,711,143,1.7,1398.3,41.317381,2.105422,18545713431
5.4,2.24,712,143,2.0,1400.2,41.31738,2.105438,18545713431
5.4,1.99,713,143,1.8,1401.7,41.317379,2.105478,18545713431
5.4,1.74,714,143,1.7,1403.2,41.317379,2.105494,18545713431
5.4,1.66,715,143,0.0,1404.7,41.317379,2.10551,18545713431
5.4,1.85,716,143,0.0,1407.6,41.31738,2.105545,18545713431
5.4,2.04,717,147,0.0,1410.4,41.317381,2.105557,18545713431
5.4,2.053,718,147,0.0,1412.0,41.317387,2.105594,18545713431
5.4,2.067,719,147,0.0,1413.5,41.317391,2.105609,18545713431
5.4,2.08,720,147,1.8,1415.1,41.317394,2.105623,18545713431
5.4,1.96,721,147,1.8,1417.4,41.317402,2.105655,18545713431
5.4,1.84,722,147,1.7,1419.6,41.317404,2.105667,18545713431
5.6,1.9,723,146,1.9,1421.5,41.317414,2.105705,18545713431
5.6,1.96,724,146,1.8,1423.3,41.317417,2.105721,18545713431
5.6,2.02,725,146,0.0,1425.2,41.317421,2.105736,18545713431
5.6,2.11,726,144,0.0,1427.9,41.31743,2.10577,18545713431
5.6,2.2,727,144,0.0,1430.6,41.317433,2.105781,18545713431
5.6,2.153,728,144,0.0,1432.2,41.317439,2.10582,18545713431
5.6,2.107,729,144,0.0,1433.9,41.31744,2.105835,18545713431
5.6,2.06,730,144,-1.8,1435.5,41.317442,2.105851,18545713431
5.6,1.99,731,144,-1.8,1437.9,41.317441,2.105886,18545713431
5.6,1.92,732,144,-1.7,1440.2,41.31744,2.105897,18545713431
5.4,1.933,733,144,-1.7,1441.9,41.317438,2.105935,18545713431
5.4,1.947,734,144,-1.9,1443.6,41.317437,2.105951,18545713431
5.4,1.96,735,144,-2.0,1445.3,41.317437,2.105966,18545713431
5.4,1.823,736,144,-1.8,1447.0,41.317437,2.106007,18545713431
5.4,1.687,737,144,-1.7,1448.6,41.317436,2.106023,18545713431
5.4,1.68,738,141,-1.9,1450.3,41.317436,2.106039,18545713431
5.2,1.87,739,141,-1.9,1452.9,41.317436,2.106075,18545713431
5.2,2.06,740,141,-1.9,1455.6,41.317436,2.106086,18545713431
5.2,2.067,741,141,0.0,1457.3,41.317437,2.106124,18545713431
5.2,2.073,742,141,0.0,1459.0,41.317437,2.106139,18545713431
5.2,2.08,743,141,0.0,1460.7,41.317437,2.106154,18545713431
5.2,1.99,744,140,0.0,1462.9,41.317439,2.106188,18545713431
5.2,1.9,745,140,0.0,1465.1,41.317439,2.106199,18545713431
5.2,1.913,746,140,0.0,1466.9,41.317439,2.106237,18545713431
5.2,1.927,747,140,0.0,1468.6,41.317438,2.106253,18545713431
5.2,1.94,748,140,0.0,1470.4,41.317438,2.106268,18545713431
5.2,2.0,749,140,0.0,1472.9,41.317438,2.106301,18545713431
5.2,2.06,750,140,0.0,1475.4,41.317438,2.106312,18545713431
5.2,1.993,751,141,0.0,1476.8,41.317439,2.10635,18545713431
5.2,1.927,752,141,-1.7,1478.3,41.31744,2.106365,18545713431
5.2,1.86,753,141,-1.8,1479.7,41.317441,2.10638,18545713431
5.2,1.85,754,141,-1.7,1482.2,41.317443,2.106413,18545713431
5.0,1.84,755,141,-1.9,1484.6,41.317443,2.106425,18545713431
5.0,1.927,756,141,-2.1,1486.5,41.317443,2.106464,18545713431
5.0,2.013,757,141,-1.8,1488.3,41.317442,2.106479,18545713431
5.0,2.1,758,141,0.0,1490.2,41.317442,2.106495,18545713431
5.0,1.903,759,141,0.0,1491.7,41.317443,2.106533,18545713431
5.0,1.707,760,141,0.0,1493.1,41.317444,2.106548,18545713431
5.0,1.627,761,141,0.0,1494.6,41.317444,2.106563,18545713431
5.0,1.763,762,141,0.0,1497.2,41.317445,2.106595,18545713431
5.0,1.9,763,141,0.0,1499.7,41.317445,2.106606,18545713431
5.0,1.9,764,141,0.0,1501.2,41.317448,2.106641,18545713431
5.0,1.9,765,141,0.0,1502.6,41.317448,2.106655,18545713431
5.0,1.9,766,141,0.0,1504.1,41.317449,2.106669,18545713431
5.0,1.82,767,141,1.9,1506.3,41.317449,2.106703,18545713431
5.0,1.74,768,140,1.8,1508.4,41.317449,2.106714,18545713431
5.0,1.8,769,140,1.6,1510.2,41.317449,2.106752,18545713431
5.2,1.86,770,141,1.9,1511.9,41.31745,2.106767,18545713431
5.2,1.92,771,141,2.0,1513.7,41.31745,2.106782,18545713431
5.2,2.0,772,141,0.0,1516.3,41.317451,2.106817,18545713431
5.2,2.08,773,141,0.0,1518.8,41.317451,2.106828,18545713431
5.2,2.02,774,141,0.0,1520.3,41.317451,2.106866,18545713431
